index,CH2_Voltage(mV)
5464,4880.00
5465,4800.00
5466,4720.00
5467,4800.00
5468,4800.00
5469,4640.00
5470,4800.00
5471,4800.00
5472,4720.00
5473,80.00
5474,80.00
5475,4800.00
5476,4720.00
5477,4800.00
5478,4720.00
5479,4800.00
5480,4800.00
5481,4800.00
5482,4880.00
5483,4720.00
5484,4800.00
5485,4800.00
5486,4800.00
5487,4800.00
5488,4720.00
5489,4800.00
5490,4800.00
5491,4720.00
5492,4800.00
5493,4720.00
5494,4880.00
5495,4800.00
5496,4720.00
5497,0.00
5498,0.00
5499,80.00
5500,4800.00
5501,4720.00
5502,4800.00
5503,4800.00
5504,4800.00
5505,4800.00
5506,4800.00
5507,0.00
5508,0.00
5509,4880.00
5510,4800.00
5511,4800.00
5512,4800.00
5513,4800.00
5514,4800.00
5515,4800.00
5516,4880.00
5517,4800.00
5518,4800.00
5519,4880.00
5520,4720.00
5521,4800.00
5522,4640.00
5523,4720.00
5524,4720.00
5525,80.00
5526,80.00
5527,4800.00
5528,4800.00
5529,4800.00
5530,4800.00
5531,4800.00
5532,4800.00
5533,4800.00
5534,0.00
5535,80.00
5536,80.00
5537,4800.00
5538,4800.00
5539,4800.00
5540,4800.00
5541,4800.00
5542,4800.00
5543,0.00
5544,0.00
5545,4800.00
5546,4800.00
5547,4800.00
5548,4800.00
5549,4880.00
5550,80.00
5551,80.00
5552,0.00
5553,4800.00
5554,4880.00
5555,4720.00
5556,4800.00
5557,4800.00
5558,4800.00
5559,4800.00
5560,80.00
5561,80.00
5562,4800.00
5563,4800.00
5564,4800.00
5565,0.00
5566,0.00
5567,0.00
5568,4800.00
5569,4800.00
5570,4800.00
5571,4800.00
5572,4800.00
5573,4720.00
5574,80.00
5575,160.00
5576,160.00
5577,4800.00
5578,4720.00
5579,4800.00
5580,4720.00
5581,4800.00
5582,4800.00
5583,4800.00
5584,4800.00
5585,0.00
5586,0.00
5587,80.00
5588,4800.00
5589,4800.00
5590,4800.00
5591,4800.00
5592,4800.00
5593,4720.00
5594,4800.00
5595,4800.00
5596,4800.00
5597,4800.00
5598,4800.00
5599,0.00
5600,80.00
5601,4800.00
5602,4800.00
5603,4720.00
5604,4720.00
5605,4800.00
5606,4800.00
5607,4720.00
5608,4800.00
5609,0.00
5610,80.00
5611,80.00
5612,4800.00
5613,4800.00
5614,4800.00
5615,4800.00
5616,4800.00
5617,4800.00
5618,4800.00
5619,4800.00
5620,4800.00
5621,4800.00
5622,4800.00
5623,4800.00
5624,4800.00
5625,4800.00
5626,4720.00
5627,4800.00
5628,4800.00
5629,4800.00
5630,4880.00
5631,80.00
5632,0.00
5633,4800.00
5634,4800.00
5635,4800.00
5636,4800.00
5637,4800.00
5638,80.00
5639,80.00
5640,2240.00
5641,4800.00
5642,4800.00
5643,4800.00
5644,4800.00
5645,4720.00
5646,4800.00
5647,4720.00
5648,4800.00
5649,4880.00
5650,4800.00
5651,4720.00
5652,4800.00
5653,0.00
5654,80.00
5655,4800.00
5656,4800.00
5657,4720.00
5658,4800.00
5659,4880.00
5660,80.00
5661,160.00
5662,80.00
5663,4800.00
5664,4800.00
5665,4800.00
5666,4720.00
5667,4800.00
5668,4800.00
5669,4880.00
5670,4880.00
5671,4720.00
5672,80.00
5673,0.00
5674,4640.00
5675,4800.00
5676,4800.00
5677,4800.00
5678,4880.00
5679,4880.00
5680,4640.00
5681,4800.00
5682,0.00
5683,0.00
5684,80.00
5685,4800.00
5686,4720.00
5687,4800.00
5688,4800.00
5689,4800.00
5690,160.00
5691,160.00
5692,4880.00
5693,4800.00
5694,4800.00
5695,4720.00
5696,4800.00
5697,4800.00
5698,4800.00
5699,4800.00
5700,4800.00
5701,4800.00
5702,4800.00
5703,4720.00
5704,4800.00
5705,4720.00
5706,4800.00
5707,4720.00
5708,4720.00
5709,4720.00
5710,4800.00
5711,4800.00
5712,4800.00
5713,4800.00
5714,4800.00
5715,4720.00
5716,4720.00
5717,80.00
5718,160.00
5719,4800.00
5720,4720.00
5721,4880.00
5722,4720.00
5723,4720.00
5724,4800.00
5725,2000.00
5726,0.00
5727,0.00
5728,4800.00
5729,4880.00
5730,4800.00
5731,4800.00
5732,0.00
5733,0.00
5734,4720.00
5735,4800.00
5736,4720.00
5737,4800.00
5738,4800.00
5739,4800.00
5740,4720.00
5741,4800.00
5742,4800.00
5743,0.00
5744,0.00
5745,0.00
5746,4800.00
5747,4800.00
5748,4640.00
5749,4800.00
5750,4800.00
5751,4720.00
5752,4800.00
5753,80.00
5754,80.00
5755,4800.00
5756,4880.00
5757,4800.00
5758,4800.00
5759,4800.00
5760,4800.00
5761,4720.00
5762,4720.00
5763,4800.00
5764,80.00
5765,0.00
5766,160.00
5767,4800.00
5768,4800.00
5769,4800.00
5770,4800.00
5771,4800.00
5772,4800.00
5773,4800.00
5774,4800.00
5775,4800.00
5776,4720.00
5777,4800.00
5778,4720.00
5779,4800.00
5780,4800.00
5781,0.00
5782,0.00
5783,4800.00
5784,4800.00
5785,4800.00
5786,4800.00
5787,4800.00
5788,0.00
5789,0.00
5790,160.00
5791,4800.00
5792,4800.00
5793,4800.00
5794,4800.00
5795,0.00
5796,160.00
5797,4720.00
5798,4800.00
5799,4800.00
5800,4720.00
5801,4800.00
5802,4800.00
5803,4720.00
5804,4720.00
5805,4720.00
5806,4800.00
5807,0.00
5808,80.00
5809,0.00
5810,4800.00
5811,4800.00
5812,4720.00
5813,4800.00
5814,4800.00
5815,80.00
5816,80.00
5817,4800.00
5818,4800.00
5819,4720.00
5820,4800.00
5821,4800.00
5822,4800.00
5823,4800.00
5824,4800.00
5825,4800.00
5826,4800.00
5827,4720.00
5828,4800.00
5829,4800.00
5830,4720.00
5831,4800.00
5832,4640.00
5833,80.00
5834,80.00
5835,4720.00
5836,4880.00
5837,4720.00
5838,4800.00
5839,4720.00
5840,0.00
5841,160.00
5842,4800.00
5843,4800.00
5844,4800.00
5845,4800.00
5846,4800.00
5847,4720.00
5848,4720.00
5849,4720.00
5850,4720.00
5851,4720.00
5852,80.00
5853,80.00
5854,4800.00
5855,4720.00
5856,4720.00
5857,4800.00
5858,4720.00
5859,4800.00
5860,4800.00
5861,4720.00
5862,4720.00
5863,4720.00
5864,4800.00
5865,4800.00
5866,4800.00
5867,4800.00
5868,4800.00
5869,4800.00
5870,4800.00
5871,4800.00
5872,160.00
5873,0.00
5874,4800.00
5875,4800.00
5876,4800.00
5877,4800.00
5878,4800.00
5879,0.00
5880,80.00
5881,160.00
5882,4800.00
5883,4800.00
5884,4800.00
5885,4800.00
5886,4800.00
5887,80.00
5888,80.00
5889,4800.00
5890,4800.00
5891,4720.00
5892,4720.00
5893,4800.00
5894,4800.00
5895,4720.00
5896,4640.00
5897,4720.00
5898,4800.00
5899,4880.00
5900,4800.00
5901,4800.00
5902,4800.00
5903,80.00
5904,160.00
5905,4800.00
5906,4800.00
5907,4720.00
5908,4800.00
5909,4800.00
5910,4800.00
5911,4720.00
5912,4880.00
5913,4800.00
5914,4800.00
5915,4720.00
5916,4800.00
5917,4800.00
5918,4720.00
5919,4720.00
5920,4800.00
5921,4720.00
5922,4720.00
5923,160.00
5924,80.00
5925,160.00
5926,4800.00
5927,4800.00
5928,4800.00
5929,4720.00
5930,4800.00
5931,0.00
5932,0.00
5933,4720.00
5934,4800.00
5935,4800.00
5936,4800.00
5937,4720.00
5938,4800.00
5939,80.00
5940,0.00
5941,4800.00
5942,4720.00
5943,4800.00
5944,4800.00
5945,80.00
5946,80.00
5947,4560.00
5948,4800.00
5949,4800.00
5950,4800.00
5951,4800.00
5952,4800.00
5953,0.00
5954,0.00
5955,4720.00
5956,4800.00
5957,4800.00
5958,4720.00
5959,4800.00
5960,4720.00
5961,4800.00
5962,4800.00
5963,80.00
5964,80.00
5965,4800.00
5966,4720.00
5967,4800.00
5968,4720.00
5969,4800.00
5970,4800.00
5971,4800.00
5972,4800.00
5973,4800.00
5974,4800.00
5975,4800.00
5976,3840.00
5977,0.00
5978,80.00
5979,4800.00
5980,4720.00
5981,4800.00
5982,4880.00
5983,4800.00
5984,80.00
5985,160.00
5986,400.00
5987,4800.00
5988,4720.00
5989,4800.00
5990,4800.00
5991,4720.00
5992,4800.00
5993,4800.00
5994,4800.00
5995,4800.00
5996,4800.00
5997,4880.00
5998,4720.00
5999,4800.00
6000,0.00
6001,80.00
6002,160.00
6003,4800.00
6004,4720.00
6005,4800.00
6006,4720.00
6007,80.00
6008,160.00
6009,4800.00
6010,4800.00
6011,4800.00
6012,4720.00
6013,4800.00
6014,4800.00
6015,4800.00
6016,4800.00
6017,4800.00
6018,4800.00
6019,160.00
6020,160.00
6021,160.00
6022,4800.00
6023,4720.00
6024,4800.00
6025,4800.00
6026,4800.00
6027,4800.00
6028,4800.00
6029,0.00
6030,160.00
6031,80.00
6032,4800.00
6033,4800.00
6034,4720.00
6035,4800.00
6036,4800.00
6037,4800.00
6038,4720.00
6039,80.00
6040,0.00
6041,4800.00
6042,4720.00
6043,4800.00
6044,4720.00
6045,4640.00
6046,4720.00
6047,4800.00
6048,4800.00
6049,4720.00
6050,4880.00
6051,4800.00
6052,4800.00
6053,80.00
6054,80.00
6055,0.00
6056,4800.00
6057,4800.00
6058,4800.00
6059,4880.00
6060,4800.00
6061,4800.00
6062,4720.00
6063,4800.00
6064,4720.00
6065,4720.00
6066,4720.00
6067,4800.00
6068,4800.00
6069,4800.00
6070,4800.00
6071,4800.00
6072,4880.00
6073,4720.00
6074,80.00
6075,80.00
6076,4720.00
6077,4800.00
6078,4800.00
6079,4720.00
6080,4800.00
6081,4720.00
6082,4800.00
6083,400.00
6084,80.00
6085,80.00
6086,4800.00
6087,4800.00
6088,4720.00
6089,4800.00
6090,4800.00
6091,4800.00
6092,4880.00
6093,4800.00
6094,160.00
6095,160.00
6096,4800.00
6097,4800.00
6098,4800.00
6099,4800.00
6100,4800.00
6101,4800.00
6102,4800.00
6103,4800.00
6104,4800.00
6105,4800.00
6106,4720.00
6107,4800.00
6108,4720.00
6109,4800.00
6110,4800.00
6111,4800.00
6112,4800.00
6113,4800.00
6114,4800.00
6115,4800.00
6116,0.00
6117,0.00
6118,0.00
6119,4800.00
6120,4800.00
6121,4720.00
6122,4800.00
6123,4800.00
6124,4800.00
6125,0.00
6126,0.00
6127,80.00
6128,4800.00
6129,4800.00
6130,4720.00
6131,4800.00
6132,4800.00
6133,4720.00
6134,4800.00
6135,4800.00
6136,4800.00
6137,4720.00
6138,4720.00
6139,4720.00
6140,4720.00
6141,4800.00
6142,4800.00
6143,4800.00
6144,4800.00
6145,4720.00
6146,4720.00
6147,4800.00
6148,4800.00
6149,4800.00
6150,4720.00
6151,4800.00
6152,4800.00
6153,4800.00
6154,4800.00
6155,4720.00
6156,4800.00
6157,4800.00
6158,4800.00
6159,4880.00
6160,4800.00
6161,4800.00
6162,4800.00
6163,4800.00
6164,0.00
6165,0.00
6166,4800.00
6167,4800.00
6168,4800.00
6169,4800.00
6170,4800.00
6171,4800.00
6172,4800.00
6173,4800.00
6174,0.00
6175,160.00
6176,4720.00
6177,4800.00
6178,4800.00
6179,4800.00
6180,4720.00
6181,4880.00
6182,4800.00
6183,4800.00
6184,4800.00
6185,4720.00
6186,4800.00
6187,4720.00
6188,4800.00
6189,4800.00
6190,4720.00
6191,4720.00
6192,4720.00
6193,4800.00
6194,4640.00
6195,4640.00
6196,4720.00
6197,4800.00
6198,4800.00
6199,4800.00
6200,4720.00
6201,4720.00
6202,4800.00
6203,4720.00
6204,4720.00
6205,4800.00
6206,80.00
6207,160.00
6208,4800.00
6209,4800.00
6210,4800.00
6211,4800.00
6212,4880.00
6213,4880.00
6214,4720.00
6215,4720.00
6216,4800.00
6217,4720.00
6218,4720.00
6219,4800.00
6220,4640.00
6221,4800.00
6222,4800.00
6223,0.00
6224,0.00
6225,80.00
6226,4800.00
6227,4720.00
6228,4800.00
6229,4800.00
6230,4720.00
6231,4720.00
6232,-80.00
6233,0.00
6234,0.00
6235,4800.00
6236,4800.00
6237,4720.00
6238,4800.00
6239,4800.00
6240,4720.00
6241,0.00
6242,80.00
6243,80.00
6244,4800.00
6245,4720.00
6246,4800.00
6247,4800.00
6248,4800.00
6249,4720.00
6250,0.00
6251,80.00
6252,4800.00
6253,4800.00
6254,4720.00
6255,4800.00
6256,4800.00
6257,4880.00
6258,4800.00
6259,4800.00
6260,4720.00
6261,4720.00
6262,4800.00
6263,0.00
6264,0.00
6265,80.00
6266,4800.00
6267,4800.00
6268,4800.00
6269,4880.00
6270,4800.00
6271,4720.00
6272,4800.00
6273,4720.00
6274,4720.00
6275,4720.00
6276,4800.00
6277,4720.00
6278,4720.00
6279,4800.00
6280,4800.00
6281,0.00
6282,0.00
6283,80.00
6284,4720.00
6285,4800.00
6286,4720.00
6287,4640.00
6288,4800.00
6289,4800.00
6290,160.00
6291,160.00
6292,80.00
6293,4800.00
6294,4800.00
6295,4800.00
6296,4800.00
6297,4800.00
6298,4800.00
6299,4800.00
6300,4800.00
6301,4800.00
6302,4800.00
6303,4800.00
6304,4800.00
6305,4800.00
6306,4800.00
6307,4720.00
6308,4720.00
6309,4720.00
6310,4800.00
6311,4720.00
6312,4800.00
6313,4800.00
6314,4640.00
6315,4720.00
6316,4640.00
6317,4800.00
6318,4720.00
6319,4800.00
6320,4800.00
6321,80.00
6322,80.00
6323,160.00
6324,4800.00
6325,4800.00
6326,4720.00
6327,4800.00
6328,4800.00
6329,4800.00
6330,4720.00
6331,160.00
6332,0.00
6333,4800.00
6334,4800.00
6335,4800.00
6336,4800.00
6337,4720.00
6338,4800.00
6339,4800.00
6340,4800.00
6341,4800.00
6342,4800.00
6343,4720.00
6344,4800.00
6345,4800.00
6346,4720.00
6347,4800.00
6348,4640.00
6349,80.00
6350,80.00
6351,4800.00
6352,4800.00
6353,4720.00
6354,4720.00
6355,4800.00
6356,4800.00
6357,4800.00
6358,4800.00
6359,4800.00
6360,400.00
6361,160.00
6362,80.00
6363,4800.00
6364,4800.00
6365,4800.00
6366,4720.00
6367,4800.00
6368,0.00
6369,80.00
6370,4400.00
6371,4800.00
6372,4800.00
6373,4800.00
6374,4800.00
6375,4720.00
6376,4720.00
6377,0.00
6378,80.00
6379,4800.00
6380,4800.00
6381,4720.00
6382,4800.00
6383,4800.00
6384,4800.00
6385,4640.00
6386,4720.00
6387,4640.00
6388,4800.00
6389,4720.00
6390,4800.00
6391,4720.00
6392,4720.00
6393,4720.00
6394,4800.00
6395,4800.00
6396,4800.00
6397,0.00
6398,0.00
6399,80.00
6400,4800.00
6401,4720.00
6402,4800.00
6403,4720.00
6404,4720.00
6405,4800.00
6406,4800.00
6407,4800.00
6408,4800.00
6409,4800.00
6410,4800.00
6411,4800.00
6412,4800.00
6413,4800.00
6414,4720.00
6415,4720.00
6416,4720.00
6417,4800.00
6418,1440.00
6419,0.00
6420,80.00
6421,4720.00
6422,4800.00
6423,4800.00
6424,4720.00
6425,4720.00
6426,4800.00
6427,0.00
6428,0.00
6429,80.00
6430,4720.00
6431,4720.00
6432,4800.00
6433,4800.00
6434,4720.00
6435,4720.00
6436,80.00
6437,0.00
6438,0.00
6439,4800.00
6440,4800.00
6441,4720.00
6442,4800.00
6443,4720.00
6444,80.00
6445,160.00
6446,4800.00
6447,4800.00
6448,4800.00
6449,4800.00
6450,4720.00
6451,4720.00
6452,4800.00
6453,80.00
6454,80.00
6455,4800.00
6456,4800.00
6457,4880.00
6458,4800.00
6459,4800.00
6460,4640.00
6461,4800.00
6462,4800.00
6463,4800.00
6464,4800.00
6465,4800.00
6466,4800.00
6467,4800.00
6468,4800.00
6469,4800.00
6470,4800.00
6471,4720.00
6472,80.00
6473,0.00
6474,4800.00
6475,4720.00
6476,4800.00
6477,4800.00
6478,4800.00
6479,80.00
6480,160.00
6481,4800.00
6482,4800.00
6483,4800.00
6484,4800.00
6485,4720.00
6486,4800.00
6487,4800.00
6488,4800.00
6489,4800.00
6490,4800.00
6491,4800.00
6492,4800.00
6493,4800.00
6494,4720.00
6495,160.00
6496,0.00
6497,4800.00
6498,4800.00
6499,4720.00
6500,4720.00
6501,4800.00
6502,4800.00
6503,4800.00
6504,4800.00
6505,160.00
6506,80.00
6507,4720.00
6508,4800.00
6509,4800.00
6510,4800.00
6511,4720.00
6512,4720.00
6513,4800.00
6514,80.00
6515,80.00
6516,4800.00
6517,4800.00
6518,4800.00
6519,4720.00
6520,4800.00
6521,4800.00
6522,80.00
6523,160.00
6524,4560.00
6525,4800.00
6526,4880.00
6527,4720.00
6528,4720.00
6529,4800.00
6530,4800.00
6531,4800.00
6532,0.00
6533,0.00
6534,4800.00
6535,4800.00
6536,4800.00
6537,4720.00
6538,4800.00
6539,0.00
6540,80.00
6541,4320.00
6542,4800.00
6543,4800.00
6544,4720.00
6545,4720.00
6546,160.00
6547,80.00
6548,4560.00
6549,4800.00
6550,4800.00
6551,4800.00
6552,4800.00
6553,4800.00
6554,80.00
6555,0.00
6556,4000.00
6557,4880.00
6558,4800.00
6559,4720.00
6560,4720.00
6561,0.00
6562,0.00
6563,4560.00
6564,4800.00
6565,4800.00
6566,4720.00
6567,4800.00
6568,4800.00
6569,4720.00
6570,4800.00
6571,4800.00
6572,4720.00
6573,4800.00
6574,4800.00
6575,4800.00
6576,4800.00
6577,4800.00
6578,4800.00
6579,4800.00
6580,4800.00
6581,4800.00
6582,4800.00
6583,4720.00
6584,4720.00
6585,4800.00
6586,4800.00
6587,80.00
6588,0.00
6589,4720.00
6590,4720.00
6591,4800.00
6592,4720.00
6593,4720.00
6594,4720.00
6595,4720.00
6596,4640.00
6597,4800.00
6598,4800.00
6599,80.00
6600,4800.00
6601,4800.00
6602,4800.00
6603,4800.00
6604,4640.00
6605,4800.00
6606,0.00
6607,80.00
6608,4720.00
6609,4800.00
6610,4800.00
6611,4800.00
6612,4800.00
6613,4800.00
6614,4800.00
6615,4720.00
6616,4800.00
6617,4720.00
6618,4880.00
6619,4800.00
6620,4720.00
6621,0.00
6622,80.00
6623,0.00
6624,4800.00
6625,4800.00
6626,4720.00
6627,4720.00
6628,4800.00
6629,4720.00
6630,4800.00
6631,4800.00
6632,4800.00
6633,4800.00
6634,4720.00
6635,4720.00
6636,4800.00
6637,4800.00
6638,4720.00
6639,4800.00
6640,4800.00
6641,0.00
6642,0.00
6643,240.00
6644,4800.00
6645,4800.00
6646,4720.00
6647,4800.00
6648,4800.00
6649,4720.00
6650,4800.00
6651,4800.00
6652,4720.00
6653,80.00
6654,0.00
6655,4800.00
6656,4800.00
6657,4800.00
6658,4720.00
6659,4720.00
6660,4720.00
6661,4720.00
6662,4800.00
6663,4800.00
6664,4720.00
6665,4800.00
6666,4720.00
6667,4800.00
6668,4800.00
6669,4720.00
6670,4720.00
6671,4800.00
6672,4640.00
6673,4800.00
6674,4800.00
6675,0.00
6676,0.00
6677,4800.00
6678,4800.00
6679,4800.00
6680,4720.00
6681,4800.00
6682,4800.00
6683,0.00
6684,0.00
6685,4720.00
6686,4800.00
6687,4880.00
6688,4800.00
6689,4800.00
6690,80.00
6691,160.00
6692,4800.00
6693,4800.00
6694,4800.00
6695,4800.00
6696,4800.00
6697,4720.00
6698,4800.00
6699,4720.00
6700,4800.00
6701,4720.00
6702,4800.00
6703,4720.00
6704,4800.00
6705,4800.00
6706,0.00
6707,160.00
6708,4800.00
6709,4720.00
6710,4800.00
6711,4800.00
6712,4800.00
6713,4640.00
6714,0.00
6715,0.00
6716,3360.00
6717,4800.00
6718,4720.00
6719,4800.00
6720,4720.00
6721,4800.00
6722,4800.00
6723,160.00
6724,0.00
6725,4640.00
6726,4720.00
6727,4720.00
6728,4800.00
6729,4800.00
6730,4800.00
6731,4800.00
6732,4800.00
6733,4640.00
6734,4800.00
6735,4720.00
6736,4720.00
6737,4800.00
6738,4800.00
6739,4800.00
6740,4800.00
6741,4800.00
6742,4800.00
6743,4720.00
6744,4720.00
6745,4800.00
6746,4720.00
6747,4800.00
6748,4800.00
6749,4720.00
6750,4800.00
6751,4800.00
6752,80.00
6753,0.00
6754,4800.00
6755,4800.00
6756,4720.00
6757,4800.00
6758,4720.00
6759,4800.00
6760,4720.00
6761,4800.00
6762,4800.00
6763,4880.00
6764,4800.00
6765,4800.00
6766,0.00
6767,80.00
6768,3440.00
6769,4800.00
6770,4720.00
6771,4720.00
6772,4800.00
6773,4800.00
6774,160.00
6775,160.00
6776,4800.00
6777,4800.00
6778,4720.00
6779,4720.00
6780,4720.00
6781,80.00
6782,0.00
6783,3920.00
6784,4800.00
6785,4800.00
6786,4720.00
6787,4800.00
6788,4800.00
6789,160.00
6790,0.00
6791,4800.00
6792,4800.00
6793,4720.00
6794,4720.00
6795,4800.00
6796,4800.00
6797,4720.00
6798,4880.00
6799,4800.00
6800,4800.00
6801,4800.00
6802,4720.00
6803,4800.00
6804,4720.00
6805,4720.00
6806,4800.00
6807,4720.00
6808,4720.00
6809,4800.00
6810,4800.00
6811,4720.00
6812,4720.00
6813,0.00
6814,80.00
6815,3680.00
6816,4800.00
6817,4800.00
6818,4720.00
6819,80.00
6820,160.00
6821,0.00
6822,4800.00
6823,4640.00
6824,4720.00
6825,4800.00
6826,0.00
6827,80.00
6828,80.00
6829,4800.00
6830,4800.00
6831,4800.00
6832,4720.00
6833,0.00
6834,0.00
6835,4720.00
6836,4880.00
6837,4720.00
6838,4720.00
6839,4800.00
6840,4800.00
6841,4800.00
6842,4800.00
6843,4800.00
6844,4800.00
6845,-80.00
6846,80.00
6847,160.00
6848,4800.00
6849,4800.00
6850,4720.00
6851,4800.00
6852,4800.00
6853,4800.00
6854,4720.00
6855,4720.00
6856,4720.00
6857,4720.00
6858,4800.00
6859,4800.00
6860,4800.00
6861,4800.00
6862,4800.00
6863,4800.00
6864,4800.00
6865,4720.00
6866,4720.00
6867,4800.00
6868,0.00
6869,80.00
6870,0.00
6871,4800.00
6872,4800.00
6873,4720.00
6874,4800.00
6875,4800.00
6876,4720.00
6877,4720.00
6878,80.00
6879,80.00
6880,4720.00
6881,4800.00
6882,4800.00
6883,4720.00
6884,4880.00
6885,4800.00
6886,160.00
6887,160.00
6888,4800.00
6889,4800.00
6890,4640.00
6891,4720.00
6892,4720.00
6893,4800.00
6894,4720.00
6895,4800.00
6896,4800.00
6897,4720.00
6898,4720.00
6899,4640.00
6900,4720.00
6901,4720.00
6902,0.00
6903,0.00
6904,80.00
6905,4800.00
6906,4800.00
6907,4720.00
6908,4640.00
6909,4800.00
6910,4720.00
6911,4720.00
6912,4720.00
6913,4800.00
6914,-80.00
6915,0.00
6916,160.00
6917,4800.00
6918,4800.00
6919,4800.00
6920,4800.00
6921,4800.00
6922,0.00
6923,0.00
6924,4800.00
6925,4880.00
6926,4800.00
6927,4800.00
6928,4800.00
6929,4800.00
6930,4800.00
6931,80.00
6932,80.00
6933,4720.00
6934,4800.00
6935,4800.00
6936,4800.00
6937,0.00
6938,160.00
6939,80.00
6940,4720.00
6941,4800.00
6942,4720.00
6943,4800.00
6944,4720.00
6945,4720.00
6946,80.00
6947,80.00
6948,2560.00
6949,4800.00
6950,4800.00
6951,4800.00
6952,4720.00
6953,4800.00
6954,4800.00
6955,4720.00
6956,4800.00
6957,4800.00
6958,4800.00
6959,4880.00
6960,4720.00
6961,4800.00
6962,4720.00
6963,0.00
6964,0.00
6965,0.00
6966,4800.00
6967,4800.00
6968,4720.00
6969,4720.00
6970,4800.00
6971,4800.00
6972,160.00
6973,80.00
6974,4880.00
6975,4720.00
6976,4800.00
6977,4800.00
6978,4720.00
6979,4720.00
6980,4800.00
6981,4800.00
6982,4720.00
6983,4800.00
6984,4720.00
6985,4800.00
6986,4720.00
6987,4800.00
6988,4720.00
6989,4800.00
6990,4800.00
6991,4720.00
6992,4800.00
6993,4800.00
6994,4800.00
6995,4720.00
6996,4800.00
6997,0.00
6998,0.00
6999,4800.00
7000,4720.00
7001,4800.00
7002,4800.00
7003,4880.00
7004,4800.00
7005,4720.00
7006,4720.00
7007,4800.00
7008,4800.00
7009,4800.00
7010,4800.00
7011,4800.00
7012,3840.00
7013,80.00
7014,160.00
7015,4800.00
7016,4720.00
7017,4720.00
7018,4800.00
7019,4720.00
7020,4800.00
7021,4800.00
7022,4800.00
7023,4800.00
7024,4800.00
7025,4720.00
7026,4800.00
7027,4800.00
7028,4720.00
7029,4800.00
7030,4800.00
7031,4720.00
7032,4800.00
7033,4800.00
7034,4800.00
7035,80.00
7036,80.00
7037,80.00
7038,4800.00
7039,4800.00
7040,4800.00
7041,4720.00
7042,4800.00
7043,4720.00
7044,4800.00
7045,4800.00
7046,4720.00
7047,4720.00
7048,4800.00
7049,4720.00
7050,4720.00
7051,4800.00
7052,4800.00
7053,4800.00
7054,4800.00
7055,4800.00
7056,4720.00
7057,4800.00
7058,4640.00
7059,4800.00
7060,4800.00
7061,4800.00
7062,0.00
7063,80.00
7064,4480.00
7065,4800.00
7066,4800.00
7067,4720.00
7068,4800.00
7069,80.00
7070,0.00
7071,4800.00
7072,4800.00
7073,4800.00
7074,4800.00
7075,4800.00
7076,4800.00
7077,4800.00
7078,80.00
7079,0.00
7080,4800.00
7081,4720.00
7082,4720.00
7083,4800.00
7084,4800.00
7085,4720.00
7086,4800.00
7087,4800.00
7088,4800.00
7089,4800.00
7090,4800.00
7091,4880.00
7092,4720.00
7093,4800.00
7094,4720.00
7095,80.00
7096,160.00
7097,80.00
7098,4720.00
7099,4720.00
7100,4800.00
7101,4720.00
7102,4800.00
7103,4800.00
7104,4800.00
7105,4720.00
7106,4800.00
7107,4800.00
7108,4800.00
7109,4800.00
7110,4720.00
7111,4720.00
7112,4800.00
7113,4720.00
7114,4800.00
7115,4720.00
7116,4800.00
7117,4800.00
7118,4800.00
7119,4800.00
7120,4800.00
7121,4800.00
7122,4800.00
7123,4800.00
7124,4800.00
7125,4720.00
7126,4720.00
7127,4720.00
7128,4720.00
7129,4800.00
7130,4720.00
7131,4720.00
7132,4720.00
7133,4800.00
7134,4720.00
7135,80.00
7136,80.00
7137,4560.00
7138,4800.00
7139,4800.00
7140,4720.00
7141,4720.00
7142,4800.00
7143,80.00
7144,160.00
7145,4800.00
7146,4800.00
7147,4800.00
7148,4720.00
7149,4720.00
7150,0.00
7151,0.00
7152,4800.00
7153,4800.00
7154,4800.00
7155,4720.00
7156,4800.00
7157,4720.00
7158,4800.00
7159,4720.00
7160,0.00
7161,0.00
7162,1600.00
7163,4800.00
7164,4720.00
7165,4800.00
7166,4720.00
7167,4800.00
7168,4800.00
7169,4800.00
7170,80.00
7171,80.00
7172,4320.00
7173,4800.00
7174,4720.00
7175,4800.00
7176,4800.00
7177,4720.00
7178,0.00
7179,0.00
7180,80.00
7181,4800.00
7182,4800.00
7183,4880.00
7184,4720.00
7185,4880.00
7186,80.00
7187,0.00
7188,80.00
7189,4800.00
7190,4800.00
7191,4800.00
7192,4800.00
7193,4800.00
7194,4800.00
7195,4800.00
7196,4800.00
7197,4800.00
7198,4800.00
7199,4800.00
7200,4800.00
7201,4800.00
7202,4720.00
7203,0.00
7204,160.00
7205,80.00
7206,4800.00
7207,4800.00
7208,4800.00
7209,4800.00
7210,4720.00
7211,4800.00
7212,4640.00
7213,4800.00
7214,4640.00
7215,4800.00
7216,0.00
7217,80.00
7218,3760.00
7219,4720.00
7220,4800.00
7221,4800.00
7222,0.00
7223,0.00
7224,80.00
7225,4800.00
7226,4880.00
7227,4720.00
7228,4720.00
7229,4800.00
7230,4800.00
7231,4800.00
7232,4800.00
7233,4720.00
7234,4640.00
7235,4800.00
7236,4800.00
7237,4800.00
7238,4800.00
7239,4800.00
7240,4800.00
7241,4720.00
7242,4720.00
7243,4720.00
7244,4800.00
7245,4720.00
7246,0.00
7247,0.00
7248,80.00
7249,4720.00
7250,4800.00
7251,4800.00
7252,4720.00
